,smiles,BBBP,group
778,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1C3CC(C#N)=C4C=C(OCCCl)CCC4(C)[C@@]3(F)C(O)CC12C,1,test
779,CC(=O)Nc1ccc(O)cc1,1,training
780,O=C1CCC2(CCC(=O)c3ccccc32)C(=O)N1,1,training
781,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,0,training
782,CC1OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)CC(N)C1O,0,training
783,CCCCCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,0,training
784,Cc1c(O)c(=O)ccn1C,1,training
785,CCCCN1C(=O)C2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)C(C1=O)C2(C)C,1,training
786,Cc1ccccc1C,1,training
787,CCO[C@H]1CCN(C(=O)c2cc(-c3ccccc3)c(=O)n3c2-c2cc(Cl)ccc2CC3)C1,1,training
788,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,training
789,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1,test
790,CC[C@H](NC(=O)c1c(OCCNC(=O)Cc2ccccn2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,training
791,CN1CCN(CCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)C1=O,1,training
792,N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,1,training
793,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,1,training
794,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,1,training
795,CCOC(=O)c1cncn1C(C)c1ccccc1,1,training
796,CN(C)CCC(c1ccccc1)c1ccccn1,0,training
797,NC(=O)CN1Cc2ccccc2OC1=O,1,training
798,O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,1,training
799,CC(=O)OC(c1ccccc1)C1CCCCN1,1,training
800,CN(C)Cc1ccnc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)c1,1,training
801,Clc1ccc2c(c1)[C@H]1CCNC[C@@H]1c1ccccc1O2,1,training
802,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,1,training
803,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,0,training
804,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3(Cl)[C@@H](F)C[C@]2(C)[C@H]1C(=O)CO,1,test
805,NC(=O)CN1C(=O)COc2ccccc21,1,valid
806,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,1,training
807,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,1,training
808,NC1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,1,training
809,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,0,training
810,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0,valid
811,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@@]3(O)[C@H]1C5,1,training
812,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,0,valid
813,CC(NN)c1ccccc1,1,training
814,COc1cc2c(cc1OC)C(c1cccc(Cl)c1)=NN=C(C)C2,1,training
815,CC1(C)SC2C(NC(=O)CSc3ccccc3)C(=O)N2C1C(=O)O,0,training
816,CC(C)(C)C(=O)NCCCC(=O)O,1,valid
817,FC(F)OC(F)(F)C(F)Cl,1,training
818,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,1,training
819,FC(F)(F)CCl,1,training
820,CCC(C)(C)C,1,training
821,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,1,training
822,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCC[C@H]1CN1CCCC1,1,training
823,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0,training
824,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,1,training
825,CCCCCCCCCC1(C)OCC(COC(N)=O)O1,1,training
826,CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O,1,training
827,Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,valid
828,CCC1(C)CC(=O)NC1=O,1,training
829,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1,training
830,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,1,training
831,CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,0,test
832,CN1[C@H]2CC[C@@H]1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,1,test
833,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,training
834,CCNC1=Nc2ccc(Cl)cc2C(c2ccccc2)S1,1,training
835,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,1,valid
836,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,0,training
837,C/C=C/C(=O)N(CCC)C(CC)C(=O)N(C)C,1,training
838,CCNC1C2CCC(C2)C1c1ccccc1,1,training
839,CO/N=C(\C(=O)NC1C(=O)N(OCC(=O)O)[C@H]1C)c1csc(N)n1,0,training
840,OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,1,valid
841,CN1CCN(/C=C2\N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,1,training
842,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,1,valid
843,CN1C(=O)CN(C(N)=O)C(c2ccccc2)c2cc(Cl)ccc21,1,training
844,CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,1,training
845,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,1,test
846,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2cccc(Cl)c2)CC1,1,valid
847,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,1,training
848,O=C(OC1CN2CCC1CC2)c1ccccc1,1,training
849,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0,training
850,C#CCC1(OC(N)=O)CCCCC1,1,training
851,CCOC(N)=O,1,valid
852,CC1OC(C)OC(C)O1,1,training
853,NC(=O)NC(=O)Cc1ccccc1,1,valid
854,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)c1csc(N)n1,0,training
855,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,0,training
856,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,1,training
857,CCC1(CC)C(=O)C=CNC1=O,1,training
858,Cc1cccc(C)c1,1,training
859,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1,training
860,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,1,training
861,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0,training
862,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,1,training
863,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)C)[C@]21CO1,1,training
864,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,1,training
865,O=C(CCCN1CCC(C(=O)c2ccc(F)cc2)CC1)c1ccc(F)cc1,1,training
866,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1,training
867,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,training
868,NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1,1,training
869,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1,training
870,CC(c1noc2ccc(Cl)cc12)n1ccnc1,1,training
871,CNC[C@@H]1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1,1,training
872,CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,0,training
873,BrC(Br)Br,1,training
874,CN(C)C(=O)COC1c2ccccc2CCc2ccccc21,1,training
875,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,1,training
876,COc1ccccc1OCC(O)COC(N)=O,1,valid
877,CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O,1,training
878,C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,0,training
879,CCNC1(c2ccccc2)CCCCC1,1,training
880,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS(=O)[C@H]12)c1csc(N)n1,0,training
881,CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,1,training
882,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C/Sc3n[nH]c(=O)c(=O)n3CC=O)CS[C@H]12)c1csc(N)n1,0,valid
883,CN1C(=O)CN=C(C2=CCCCC2)c2cc([N+](=O)[O-])ccc21,1,valid
884,FC(Br)C(F)(F)F,1,training
885,OC[C@@H](O)[C@H]1OC2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,1,valid
886,Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCN(C)C[C@@H]21,1,training
887,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)C(N)c4ccc(O)cc4)[C@H]3SC2)s1,0,training
888,CCS(=O)(=O)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1,training
889,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0,training
890,O=C(O)c1cc(=O)c2ccccc2o1,1,training
891,CN1CCC(C)(CN2c3ccccc3Sc3ccccc32)C1,1,training
892,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,1,training
893,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1,training
894,CCc1cc(C(N)=S)ccn1,1,training
895,CNC1CCc2ncsc2C1,1,training
896,O=C(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl,1,training
897,Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O,1,training
898,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,training
899,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,1,training
900,NNc1nncc2ccccc12,0,training
901,CNCCc1ccccn1,1,valid
902,CC[C@@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,1,training
903,CN(C)Cc1ccc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)o1,1,valid
904,COc1ccc(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1,1,valid
905,O=C1C(O)=C(O)OC1C(O)CO,1,valid
906,CC(C)n1c(=O)c2c(-c3noc(C4CC4)n3)ncn2c2ccccc21,1,valid
907,COCCCC(=O)OC(C)OC(=O)C1=C(COC(N)=O)CS[C@@H]2[C@H](NC(=O)/C(=N\OC)c3ccco3)C(=O)N12,0,test
908,O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3cc(Cl)ccc32)CC1,1,valid
909,CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1,training
910,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,1,training
911,N=C(N)NCCCOc1ccccc1,1,training
912,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,1,valid
913,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,0,training
914,CC1(c2ccccc2)CC(=O)N(CN2CCOCC2)C1=O,1,training
915,NS(=O)(=O)c1ccc(C(=O)O)cc1,1,training
916,CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1CCN1CCN(c2ccccc2)CC1,1,training
917,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,0,test
918,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,valid
919,CCc1c(O)c(=O)ccn1CC,1,valid
920,CNC(=O)NC(O)C(Cl)(Cl)Cl,1,training
921,C#CCN(C)Cc1ccccc1,1,test
922,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,0,training
923,O=C(CCCN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(F)cc1,1,training
924,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(O)oc3c2C)OC1(C)C,0,training
925,CC(OC(N)=O)C(C)C(C)OC(N)=O,1,training
926,CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,1,test
927,O=C1N(C(O)C(Cl)(Cl)Cl)CNC1(c1ccccc1)c1ccccc1,1,training
928,CNCCC=C1c2ccccc2CCc2ccccc21,1,training
929,O=C(CN1CCC23CCCCC2C1Cc1ccc(O)cc13)c1ccccc1,1,training
930,NCCCN1c2ccccc2Sc2ccc(Cl)cc21,1,training
931,CCCO,1,training
932,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O[C@H]2CCCCO2)[C@H](C)O1,0,training
933,CCC(=O)N(c1ccc(Cl)c(Cl)c1)[C@@H]1CCC[C@H]1N(C)C,1,training
934,NC(=O)c1cccnc1,1,training
935,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,0,training
936,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,1,training
937,CNC1CCC(c2ccccc2)c2ccccc21,1,training
938,O=C1NC(CCCl)Oc2ccccc21,1,valid
939,CC(C)C(Br)C(=O)NC(N)=O,1,training
940,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,1,training
941,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1,training
942,C#CC(OC(N)=O)c1ccccc1,1,training
943,CNCCCC12CCC(c3ccccc31)c1ccccc12,1,training
944,CC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,test
945,OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1,1,test
946,c1ccc(-c2cc(CCC3CCNCC3)c3ccccc3n2)cc1,1,training
947,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
948,C/C(=C/CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,1,training
949,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1,training
950,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,1,test
951,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc([N+](=O)[O-])c4C[C@H]3C[C@@H]12,0,training
952,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,1,training
953,O=C(O)CNC(=O)c1ccccc1O,1,training
954,Oc1ccc2c(c1)C13CCN(CC4CC4)C(C2)C1CCOC3,1,training
955,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0,training
956,CC1(C)CN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,1,test
957,Clc1ccc([C@@H]2[C@H]3CC[C@@H](C3)C23CCC(N2CCOCC2)=N3)cc1,1,training
958,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0,training
959,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@H]3OC1CC(N)CC(C)O1,0,training
960,O=C(NCc1ccccc1)OCCO,1,valid
961,O=C(COc1ccc(Cl)cc1)OCCNC12CC3CC(CC(C3)C1)C2,1,training
962,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,0,training
963,CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)O[C@@H]2[C@@H]1O,0,training
964,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,test
965,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,0,training
966,Cc1cc(C)c(=O)[nH]n1,1,training
967,CN(C)CCc1ccccn1,1,training
968,OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,training
969,OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1,training
970,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,1,training
971,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,1,test
972,C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,1,training
973,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,1,training
974,CN1CCN2c3ncccc3Cc3ccccc3C2C1,1,training
975,CC(=O)C1=C(O)[C@@]2(O)C(=O)c3c(c(C)c4ccc(C)c(O)c4c3O)C[C@H]2[C@@H](N)C1=O,0,training
976,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)(C)OC(C)=O)[C@]21CO1,1,valid
977,CC12C[C@H](O)[C@@]3(F)C(CCC4=CC(=O)C=CC43C)[C@@H]1C[C@H]1O[C@@](C)(c3ccccc3)O[C@]12C(=O)CO,1,test
978,CN1C(=O)CCC1c1cccnc1,1,training
979,FC(F)(F)c1ccc(N2CCNCC2)nc1Cl,1,training
980,CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1,1,training
981,Cc1cc(C(C)(C)SC(C)(C)CNc2[nH]ccc2[N+](=O)[O-])nc(C)c1C,1,training
982,Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C,1,training
983,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,0,training
984,COC(=O)c1ccc(C(=O)OC)cc1,1,test
985,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,1,training
986,C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,1,training
987,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0,training
988,CC(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,1,training
989,CCC(C)=O,1,training
990,CC(Cc1ccccc1)n1cc([N-]C(=O)Nc2ccccc2)[o+]n1,1,training
991,C=CCC(N)Cc1ccccc1,1,test
992,O=C([O-])c1ccccc1Oc1ccccc1,1,training
993,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1,training
994,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,training
995,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0,training
996,O=c1[nH]oc2c1CCNC2,1,training
997,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,1,training
998,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,training
999,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,0,test
1000,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,1,training
1001,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0,training
1002,CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(=O)O,0,test
1003,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,1,training
1004,NC(=O)N1c2ccccc2C=Cc2ccccc21,1,training
1005,CN(C)CCN1C(=O)CC(c2ccccc2)Sc2ccccc21,1,training
1006,CCC[C@@](C)(O)[C@H]1CC23C=CC1(OC)[C@H]1Oc4c(OC(C)=O)ccc5c4C12CCN(C)C3C5,1,training
1007,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1,valid
1008,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1,training
1009,O=C1NC(=O)C(CC2CCCCN2)(c2ccccc2)C(=O)N1,1,training
1010,NCC1CC(=O)N(Cc2ccccc2)C1,1,training
1011,C1CC1,1,training
1012,c1ccc(C2CCN(CC3CCCc4c3ccc3c4OCO3)C2)cc1,1,training
1013,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,1,training
1014,CCC1(c2ccccc2)NCC(=O)NC1=O,1,training
1015,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0,training
1016,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12,1,training
1017,CCCCC/C(=N/OCCN)c1ccc(C)c(N)c1,1,training
1018,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,1,training
1019,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,1,training
1020,C[C@H](N)C(=O)c1ccccc1,1,training
1021,C/C=C(\CC)C(=O)NC(N)=O,1,training
1022,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,1,training
1023,CN(C)CCO,1,training
1024,COc1ccc(C(=O)N2CCCC2=O)cc1,1,valid
1025,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0,training
1026,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,1,training
1027,CC(Cc1ccccc1)N(C)C,1,test
1028,CN(C)CC(=O)N1c2ccccc2Sc2ccccc21,1,training
1029,C/C=C/C=C/C1OC(O)(C(CC)C(=O)NC/C=C/C=C(\C)C(OC)C(C)C2OC(/C=C/C=C/C=C(\C)C(=O)c3c(O)n(C)ccc3=O)C(O)C2O)C(O)C(OC2OC(C)C(OC3OC(C)C(OC)C(O)C3OC)C(OC)C2O)C1(C)C,0,training
1030,O=C1NCCN1C1CCN(CCC2COc3ccccc3O2)CC1,1,training
1031,CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C,1,training
1032,CCCCCn1ccc(=O)c(O)c1C,1,training
1033,CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,1,test
1034,CC(C)n1c(/C=C/[C@@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,1,training
1035,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(ccc(N)c4O)C[C@H]3C[C@@H]12,0,valid
1036,CNC(C)C(O)c1ccc(O)cc1,0,training
